sample	gender	CHROM	GENE	true_status	AD_hap1	AD_hap2	tot
sample26	female	X	gene_train_36	train_subject	7	68	75
sample27	female	X	gene_train_36	train_subject	4	71	75
sample28	female	X	gene_train_36	train_subject	7	68	75
sample29	female	X	gene_train_36	train_subject	7	68	75
sample30	female	X	gene_train_36	train_subject	4	71	75
sample31	female	X	gene_train_36	train_subject	20	55	75
sample32	female	X	gene_train_36	train_subject	26	49	75
sample33	female	X	gene_train_36	train_subject	18	57	75
sample34	female	X	gene_train_36	train_subject	23	52	75
sample35	female	X	gene_train_36	train_subject	23	52	75
sample36	female	X	gene_train_36	train_subject	33	42	75
sample37	female	X	gene_train_36	train_subject	22	53	75
sample38	female	X	gene_train_36	train_subject	22	53	75
sample39	female	X	gene_train_36	train_subject	23	52	75
sample40	female	X	gene_train_36	train_subject	21	54	75
sample1	female	X	gene_train_37	train_subject	8	68	76
sample2	female	X	gene_train_37	train_subject	6	70	76
sample3	female	X	gene_train_37	train_subject	11	65	76
sample4	female	X	gene_train_37	train_subject	3	73	76
sample5	female	X	gene_train_37	train_subject	5	71	76
sample6	female	X	gene_train_37	train_subject	9	67	76
sample7	female	X	gene_train_37	train_subject	11	65	76
sample8	female	X	gene_train_37	train_subject	7	69	76
sample9	female	X	gene_train_37	train_subject	8	68	76
sample10	female	X	gene_train_37	train_subject	6	70	76
sample11	female	X	gene_train_37	train_subject	14	62	76
sample12	female	X	gene_train_37	train_subject	23	53	76
sample13	female	X	gene_train_37	train_subject	18	58	76
sample14	female	X	gene_train_37	train_subject	22	54	76
sample15	female	X	gene_train_37	train_subject	17	59	76
sample16	female	X	gene_train_37	train_subject	20	56	76
sample17	female	X	gene_train_37	train_subject	27	49	76
sample18	female	X	gene_train_37	train_subject	15	61	76
sample19	female	X	gene_train_37	train_subject	15	61	76
sample20	female	X	gene_train_37	train_subject	22	54	76
sample21	female	X	gene_train_37	train_subject	11	65	76
sample22	female	X	gene_train_37	train_subject	9	67	76
sample23	female	X	gene_train_37	train_subject	5	71	76
sample24	female	X	gene_train_37	train_subject	7	69	76
sample25	female	X	gene_train_37	train_subject	7	69	76
sample26	female	X	gene_train_37	train_subject	7	69	76
sample27	female	X	gene_train_37	train_subject	9	67	76
sample28	female	X	gene_train_37	train_subject	7	69	76
sample29	female	X	gene_train_37	train_subject	7	69	76
sample30	female	X	gene_train_37	train_subject	9	67	76
sample31	female	X	gene_train_37	train_subject	18	58	76
sample32	female	X	gene_train_37	train_subject	14	62	76
sample33	female	X	gene_train_37	train_subject	23	53	76
sample34	female	X	gene_train_37	train_subject	19	57	76
sample35	female	X	gene_train_37	train_subject	23	53	76
sample36	female	X	gene_train_37	train_subject	23	53	76
sample37	female	X	gene_train_37	train_subject	19	57	76
sample38	female	X	gene_train_37	train_subject	29	47	76
sample39	female	X	gene_train_37	train_subject	24	52	76
sample40	female	X	gene_train_37	train_subject	19	57	76
sample1	female	X	gene_train_38	train_subject	13	86	99
sample2	female	X	gene_train_38	train_subject	14	85	99
sample3	female	X	gene_train_38	train_subject	12	87	99
sample4	female	X	gene_train_38	train_subject	16	83	99
sample5	female	X	gene_train_38	train_subject	9	90	99
sample6	female	X	gene_train_38	train_subject	10	89	99
sample7	female	X	gene_train_38	train_subject	9	90	99
sample8	female	X	gene_train_38	train_subject	14	85	99
sample9	female	X	gene_train_38	train_subject	11	88	99
sample10	female	X	gene_train_38	train_subject	8	91	99
sample11	female	X	gene_train_38	train_subject	33	66	99
sample12	female	X	gene_train_38	train_subject	22	77	99
sample13	female	X	gene_train_38	train_subject	14	85	99
sample14	female	X	gene_train_38	train_subject	19	80	99
sample15	female	X	gene_train_38	train_subject	33	66	99
sample16	female	X	gene_train_38	train_subject	28	71	99
sample17	female	X	gene_train_38	train_subject	22	77	99
sample18	female	X	gene_train_38	train_subject	31	68	99
sample19	female	X	gene_train_38	train_subject	31	68	99
sample20	female	X	gene_train_38	train_subject	22	77	99
sample21	female	X	gene_train_38	train_subject	12	87	99
sample22	female	X	gene_train_38	train_subject	10	89	99
sample23	female	X	gene_train_38	train_subject	10	89	99
sample24	female	X	gene_train_38	train_subject	5	94	99
sample25	female	X	gene_train_38	train_subject	7	92	99
sample26	female	X	gene_train_38	train_subject	10	89	99
sample27	female	X	gene_train_38	train_subject	12	87	99
sample28	female	X	gene_train_38	train_subject	5	94	99
sample29	female	X	gene_train_38	train_seqerr	0	99	99
sample30	female	X	gene_train_38	train_subject	4	95	99
sample31	female	X	gene_train_38	train_subject	29	70	99
sample32	female	X	gene_train_38	train_subject	24	75	99
sample33	female	X	gene_train_38	train_subject	22	77	99
sample34	female	X	gene_train_38	train_seqerr	1	98	99
sample35	female	X	gene_train_38	train_subject	16	83	99
sample36	female	X	gene_train_38	train_subject	22	77	99
sample37	female	X	gene_train_38	train_subject	24	75	99
sample38	female	X	gene_train_38	train_subject	28	71	99
sample39	female	X	gene_train_38	train_subject	30	69	99
sample40	female	X	gene_train_38	train_subject	18	81	99
sample1	female	X	gene_train_39	train_subject	7	31	38
sample2	female	X	gene_train_39	train_subject	6	32	38
sample3	female	X	gene_train_39	train_subject	4	34	38
sample4	female	X	gene_train_39	train_subject	2	36	38
sample5	female	X	gene_train_39	train_subject	5	33	38
sample6	female	X	gene_train_39	train_subject	9	29	38
sample7	female	X	gene_train_39	train_subject	2	36	38
sample8	female	X	gene_train_39	train_subject	1	37	38
sample9	female	X	gene_train_39	train_subject	9	29	38
sample10	female	X	gene_train_39	train_subject	3	35	38
sample11	female	X	gene_train_39	train_subject	11	27	38
sample12	female	X	gene_train_39	train_subject	9	29	38
sample13	female	X	gene_train_39	train_subject	8	30	38
sample14	female	X	gene_train_39	train_subject	9	29	38
sample15	female	X	gene_train_39	train_subject	8	30	38
sample16	female	X	gene_train_39	train_subject	9	29	38
sample17	female	X	gene_train_39	train_seqerr	0	38	38
sample18	female	X	gene_train_39	train_subject	10	28	38
sample19	female	X	gene_train_39	train_subject	8	30	38
sample20	female	X	gene_train_39	train_subject	7	31	38
sample21	female	X	gene_train_39	train_subject	6	32	38
sample22	female	X	gene_train_39	train_subject	5	33	38
sample23	female	X	gene_train_39	train_subject	2	36	38
sample24	female	X	gene_train_39	train_subject	4	34	38
sample25	female	X	gene_train_39	train_subject	4	34	38
sample26	female	X	gene_train_39	train_subject	6	32	38
sample27	female	X	gene_train_39	train_subject	3	35	38
sample28	female	X	gene_train_39	train_seqerr	1	37	38
sample29	female	X	gene_train_39	train_subject	3	35	38
sample30	female	X	gene_train_39	train_subject	3	35	38
sample31	female	X	gene_train_39	train_subject	10	28	38
sample32	female	X	gene_train_39	train_subject	10	28	38
sample33	female	X	gene_train_39	train_subject	13	25	38
sample34	female	X	gene_train_39	train_subject	11	27	38
sample35	female	X	gene_train_39	train_subject	6	32	38
sample36	female	X	gene_train_39	train_subject	12	26	38
sample37	female	X	gene_train_39	train_subject	8	30	38
sample38	female	X	gene_train_39	train_subject	10	28	38
sample39	female	X	gene_train_39	train_subject	9	29	38
sample40	female	X	gene_train_39	train_subject	11	27	38
sample1	female	X	gene_train_4	train_subject	6	124	130
sample2	female	X	gene_train_4	train_subject	15	115	130
sample3	female	X	gene_train_4	train_subject	8	122	130
sample4	female	X	gene_train_4	train_subject	11	119	130
sample5	female	X	gene_train_4	train_subject	6	124	130
sample6	female	X	gene_train_4	train_subject	9	121	130
sample7	female	X	gene_train_4	train_subject	3	127	130
sample8	female	X	gene_train_4	train_subject	11	119	130
sample9	female	X	gene_train_4	train_subject	21	109	130
sample10	female	X	gene_train_4	train_subject	19	111	130
sample11	female	X	gene_train_4	train_subject	36	94	130
sample12	female	X	gene_train_4	train_subject	33	97	130
sample13	female	X	gene_train_4	train_subject	23	107	130
sample14	female	X	gene_train_4	train_subject	31	99	130
sample15	female	X	gene_train_4	train_subject	34	96	130
sample16	female	X	gene_train_4	train_subject	35	95	130
sample17	female	X	gene_train_4	train_subject	32	98	130
sample18	female	X	gene_train_4	train_subject	30	100	130
sample19	female	X	gene_train_4	train_subject	36	94	130
sample20	female	X	gene_train_4	train_subject	40	90	130
sample21	female	X	gene_train_4	train_subject	9	121	130
sample22	female	X	gene_train_4	train_subject	6	124	130
sample23	female	X	gene_train_4	train_subject	19	111	130
sample24	female	X	gene_train_4	train_subject	16	114	130
sample25	female	X	gene_train_4	train_subject	16	114	130
sample26	female	X	gene_train_4	train_subject	10	120	130
sample27	female	X	gene_train_4	train_subject	7	123	130
sample28	female	X	gene_train_4	train_subject	16	114	130
sample29	female	X	gene_train_4	train_subject	18	112	130
sample30	female	X	gene_train_4	train_seqerr	1	129	130
sample31	female	X	gene_train_4	train_subject	29	101	130
sample32	female	X	gene_train_4	train_subject	26	104	130
sample33	female	X	gene_train_4	train_subject	33	97	130
sample34	female	X	gene_train_4	train_subject	37	93	130
sample35	female	X	gene_train_4	train_seqerr	1	129	130
sample36	female	X	gene_train_4	train_subject	36	94	130
sample37	female	X	gene_train_4	train_subject	29	101	130
sample38	female	X	gene_train_4	train_subject	35	95	130
sample39	female	X	gene_train_4	train_subject	44	86	130
sample40	female	X	gene_train_4	train_subject	27	103	130
sample1	female	X	gene_train_40	train_subject	3	37	40
sample2	female	X	gene_train_40	train_subject	2	38	40
sample3	female	X	gene_train_40	train_subject	1	39	40
sample4	female	X	gene_train_40	train_subject	5	35	40
sample5	female	X	gene_train_40	train_subject	5	35	40
sample6	female	X	gene_train_40	train_subject	2	38	40
sample7	female	X	gene_train_40	train_subject	3	37	40
sample8	female	X	gene_train_40	train_subject	7	33	40
sample9	female	X	gene_train_40	train_subject	2	38	40
sample10	female	X	gene_train_40	train_subject	6	34	40
sample11	female	X	gene_train_40	train_subject	9	31	40
sample12	female	X	gene_train_40	train_subject	10	30	40
sample13	female	X	gene_train_40	train_subject	7	33	40
sample14	female	X	gene_train_40	train_subject	11	29	40
sample15	female	X	gene_train_40	train_subject	10	30	40
sample16	female	X	gene_train_40	train_subject	6	34	40
sample17	female	X	gene_train_40	train_subject	10	30	40
sample18	female	X	gene_train_40	train_seqerr	0	40	40
sample19	female	X	gene_train_40	train_subject	9	31	40
sample20	female	X	gene_train_40	train_subject	11	29	40
sample21	female	X	gene_train_40	train_subject	4	36	40
sample22	female	X	gene_train_40	train_subject	6	34	40
sample23	female	X	gene_train_40	train_subject	0	40	40
sample24	female	X	gene_train_40	train_subject	3	37	40
sample25	female	X	gene_train_40	train_subject	4	36	40
sample26	female	X	gene_train_40	train_subject	5	35	40
sample27	female	X	gene_train_40	train_subject	3	37	40
sample28	female	X	gene_train_40	train_subject	2	38	40
sample29	female	X	gene_train_40	train_subject	1	39	40
sample30	female	X	gene_train_40	train_subject	2	38	40
sample31	female	X	gene_train_40	train_subject	13	27	40
sample32	female	X	gene_train_40	train_subject	12	28	40
sample33	female	X	gene_train_40	train_subject	11	29	40
sample34	female	X	gene_train_40	train_seqerr	0	40	40
sample35	female	X	gene_train_40	train_subject	9	31	40
sample36	female	X	gene_train_40	train_subject	16	24	40
sample37	female	X	gene_train_40	train_subject	13	27	40
sample38	female	X	gene_train_40	train_subject	8	32	40
sample39	female	X	gene_train_40	train_subject	15	25	40
sample40	female	X	gene_train_40	train_subject	8	32	40
sample1	female	X	gene_train_6	train_subject	11	58	69
sample2	female	X	gene_train_6	train_subject	7	62	69
sample3	female	X	gene_train_6	train_subject	3	66	69
sample4	female	X	gene_train_6	train_subject	7	62	69
sample5	female	X	gene_train_6	train_subject	7	62	69
sample6	female	X	gene_train_6	train_subject	10	59	69
sample7	female	X	gene_train_6	train_subject	6	63	69
sample8	female	X	gene_train_6	train_subject	9	60	69
sample9	female	X	gene_train_6	train_subject	7	62	69
sample10	female	X	gene_train_6	train_subject	8	61	69
sample11	female	X	gene_train_6	train_subject	14	55	69
sample12	female	X	gene_train_6	train_subject	20	49	69
sample13	female	X	gene_train_6	train_subject	13	56	69
sample14	female	X	gene_train_6	train_subject	21	48	69
sample15	female	X	gene_train_6	train_subject	10	59	69
sample16	female	X	gene_train_6	train_subject	23	46	69
sample17	female	X	gene_train_6	train_subject	19	50	69
sample18	female	X	gene_train_6	train_subject	11	58	69
sample19	female	X	gene_train_6	train_subject	19	50	69
sample20	female	X	gene_train_6	train_subject	24	45	69
sample21	female	X	gene_train_6	train_subject	9	60	69
sample22	female	X	gene_train_6	train_subject	7	62	69
sample23	female	X	gene_train_6	train_subject	2	67	69
sample24	female	X	gene_train_6	train_subject	4	65	69
sample25	female	X	gene_train_6	train_subject	8	61	69
sample26	female	X	gene_train_6	train_subject	12	57	69
sample27	female	X	gene_train_6	train_subject	4	65	69
sample28	female	X	gene_train_6	train_subject	6	63	69
sample29	female	X	gene_train_6	train_subject	5	64	69
sample30	female	X	gene_train_6	train_subject	6	63	69
sample31	female	X	gene_train_6	train_subject	14	55	69
sample32	female	X	gene_train_6	train_subject	17	52	69
sample33	female	X	gene_train_6	train_subject	17	52	69
sample34	female	X	gene_train_6	train_subject	17	52	69
sample35	female	X	gene_train_6	train_subject	15	54	69
sample36	female	X	gene_train_6	train_subject	11	58	69
sample37	female	X	gene_train_6	train_subject	12	57	69
sample38	female	X	gene_train_6	train_subject	23	46	69
sample39	female	X	gene_train_6	train_subject	15	54	69
sample40	female	X	gene_train_6	train_subject	15	54	69
sample1	female	X	gene_train_9	train_subject	4	98	102
sample2	female	X	gene_train_9	train_subject	10	92	102
sample3	female	X	gene_train_9	train_subject	8	94	102
sample4	female	X	gene_train_9	train_subject	12	90	102
sample5	female	X	gene_train_9	train_subject	14	88	102
sample6	female	X	gene_train_9	train_subject	16	86	102
sample7	female	X	gene_train_9	train_subject	3	99	102
sample8	female	X	gene_train_9	train_subject	15	87	102
sample9	female	X	gene_train_9	train_subject	7	95	102
sample10	female	X	gene_train_9	train_subject	20	82	102
sample11	female	X	gene_train_9	train_subject	35	67	102
sample12	female	X	gene_train_9	train_subject	32	70	102
sample13	female	X	gene_train_9	train_subject	12	90	102
sample14	female	X	gene_train_9	train_subject	27	75	102
sample15	female	X	gene_train_9	train_subject	30	72	102
sample16	female	X	gene_train_9	train_subject	31	71	102
sample17	female	X	gene_train_9	train_subject	24	78	102
sample18	female	X	gene_train_9	train_subject	21	81	102
sample19	female	X	gene_train_9	train_subject	24	78	102
sample20	female	X	gene_train_9	train_subject	22	80	102
sample21	female	X	gene_train_9	train_subject	10	92	102
sample22	female	X	gene_train_9	train_subject	7	95	102
sample23	female	X	gene_train_9	train_subject	15	87	102
sample24	female	X	gene_train_9	train_subject	12	90	102
sample25	female	X	gene_train_9	train_subject	12	90	102
sample26	female	X	gene_train_9	train_subject	12	90	102
sample27	female	X	gene_train_9	train_subject	9	93	102
sample28	female	X	gene_train_9	train_subject	10	92	102
sample29	female	X	gene_train_9	train_subject	15	87	102
